Time,Major,Minor,RSSI,Accuracy
2025-06-12 11:50:15,2,1,-82,27.79
2025-06-12 11:50:16,2,1,-78,28.73
2025-06-12 11:50:17,2,1,-81,30.12
2025-06-12 11:50:18,2,1,-74,29.93
2025-06-12 11:50:14,2,2,-73,14.86
2025-06-12 11:50:15,2,2,-74,15.62
2025-06-12 11:50:16,2,2,-71,15.92
2025-06-12 11:50:17,2,2,-69,15.78
2025-06-12 11:50:18,2,2,-72,16.22
2025-06-12 11:50:14,2,3,-71,9.15
2025-06-12 11:50:15,2,3,-72,9.96
2025-06-12 11:50:16,2,3,-69,10.42
2025-06-12 11:50:17,2,3,-69,10.84
2025-06-12 11:50:18,2,3,-70,11.35
2025-06-12 11:50:14,2,4,-62,11.96
2025-06-12 11:50:15,2,4,-63,11.11
2025-06-12 11:50:17,2,4,-62,10.20
2025-06-12 11:50:18,2,4,-63,9.50
2025-06-12 11:50:14,2,5,-57,2.48
2025-06-12 11:50:15,2,5,-57,2.61
2025-06-12 11:50:16,2,5,-57,2.72
2025-06-12 11:50:17,2,5,-57,2.81
2025-06-12 11:50:18,2,5,-51,2.33
2025-06-12 11:50:14,2,6,-48,1.11
2025-06-12 11:50:15,2,6,-50,1.16
2025-06-12 11:50:16,2,6,-50,1.20
2025-06-12 11:50:17,2,6,-49,1.18
2025-06-12 11:50:18,2,6,-49,1.16
2025-06-12 11:50:14,2,7,-54,1.56
2025-06-12 11:50:15,2,7,-52,1.59
2025-06-12 11:50:16,2,7,-53,1.67
2025-06-12 11:50:17,2,7,-52,1.67
2025-06-12 11:50:18,2,7,-53,1.73
2025-06-12 11:50:14,2,8,-60,3.75
2025-06-12 11:50:15,2,8,-62,4.06
2025-06-12 11:50:16,2,8,-60,4.16
2025-06-12 11:50:17,2,8,-59,4.14
2025-06-12 11:50:18,2,8,-56,3.79
Summary,2,1,-74,-78
Summary,2,2,-69,-71
Summary,2,3,-69,-70
Summary,2,4,-62,-62
Summary,2,5,-51,-55
Summary,2,6,-48,-49
Summary,2,7,-52,-52
Summary,2,8,-56,-59
